Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp
1050	51	299,7994	297,7453	0,7396451	0,4183191	515,8305	2,626342	0	309,5772	295,225	0,3974749	0,4278542	519,5244	2,74894	0	3	305	296						Unbenannt-1.jpg	0
1071	52	308,1698	291,5442	0,7393866	0,4181377	515,8305	2,596401	0	318,4741	293,6451	0,3972284	0,4277786	519,5244	2,726615	0	4	313	293						Unbenannt-1.jpg	0
1090	53	407,4579	276,9854	0,737779	0,4176194	515,8305	2,749004	0	443,4876	276,726	0,3958097	0,4273882	519,5244	2,830963	0	4	425	277						Unbenannt-1.jpg	0
1110	54	408,1864	272,8292	0,7377246	0,4172662	515,8305	2,711002	0	429,0149	270,0319	0,3958263	0,4271127	519,5244	2,764194	0	4	419	271						Unbenannt-1.jpg	0
1130	55	408,9088	265,3019	0,737798	0,4171064	516,8387	2,746366	0	416,6983	265,2875	0,3956744	0,426988	519,1837	2,778643	0	4	413	265						Unbenannt-1.jpg	0
1150	56	416,2279	268,7406	0,7376639	0,4168757	516,8387	2,725133	0	422,9832	270,8089	0,3956163	0,4269082	519,1837	2,7353	0	4	420	270						Unbenannt-1.jpg	0
1170	57	423,6664	286,978	0,7375971	0,4168469	516,8387	2,731428	0	420,6552	277,2984	0,3955265	0,4268984	519,1837	2,804373	0	4	422	282						Unbenannt-1.jpg	0
1190	58	408,9265	280,7544	0,7374297	0,416834	516,8387	2,719782	0	423,7276	265,4254	0,3953773	0,4269231	519,1837	2,864287	0	4	416	273						Unbenannt-1.jpg	0
1210	59	407,0456	275,7265	0,7373889	0,4168781	516,8387	2,768037	0	430,548	265,422	0,3952869	0,4269817	519,1837	2,796273	0	4	419	271						Unbenannt-1.jpg	0
1230	60	405,9067	283,6271	0,7374026	0,4171599	516,9104	2,772216	0	431,5373	265,6902	0,3952248	0,4271175	519,067	2,812939	0	4	419	275						Unbenannt-1.jpg	0
1250	61	428,9694	267,7544	0,7372379	0,4172693	516,9104	2,683359	0	439,1145	268,5375	0,3951218	0,4271247	519,067	2,780829	0	5	434	268						Unbenannt-1.jpg	0
1270	62	496,5238	252,8503	0,7359912	0,4168703	516,9104	2,749361	0	531,5247	235,9996	0,3941908	0,4268746	519,067	2,759488	0	5	514	244						Unbenannt-1.jpg	0
1290	63	513,4185	242,9836	0,7360165	0,4166662	516,9104	2,705688	0	535,4645	230,7474	0,3942069	0,4267845	519,067	2,806109	0	5	524	237						Unbenannt-1.jpg	0
1310	64	521,3705	253,9108	0,7362726	0,4164126	516,9104	2,789009	0	537,2075	234,3094	0,3943563	0,4265175	519,067	2,817341	0	5	529	244						Unbenannt-1.jpg	0
1330	65	528,8574	251,9482	0,7364746	0,4161578	516,644	2,786292	0	536,8705	242,0694	0,3944077	0,426362	516,0353	2,812756	0	5	533	247						Unbenannt-1.jpg	0
1350	66	507,4829	237,9759	0,7364354	0,4158022	516,644	2,738245	0	530,2173	241,0914	0,3944623	0,4259755	516,0353	2,793949	0	5	519	240						Unbenannt-1.jpg	0
1369	67	513,7873	249,7421	0,7365752	0,4154334	516,644	2,768237	0	527,5012	243,2393	0,3944663	0,425562	516,0353	2,772388	0	5	521	246						Unbenannt-1.jpg	0
1389	68	512,1069	239,7242	0,7363909	0,4152475	516,644	2,726671	0	526,6783	242,9298	0,3943909	0,4253751	516,0353	2,774162	0	5	519	241						Unbenannt-1.jpg	0
1409	69	522,7192	242,2538	0,736277	0,4150325	516,644	2,671875	0	525,7409	243,6452	0,3942131	0,4252627	516,0353	2,75728	0	5	524	243						Unbenannt-1.jpg	0
1429	70	525,7478	245,4124	0,7354152	0,4149049	516,8163	2,671802	0	526,4274	243,2683	0,3934753	0,4249987	516,3551	2,754468	0	5	526	244						Unbenannt-1.jpg	0
1449	71	568,0771	205,1733	0,7346755	0,4149323	516,8163	2,703896	0	579,4822	213,7894	0,3929683	0,4252626	516,3551	2,758929	0	6	574	209						Unbenannt-1.jpg	0
1469	72	568,1187	215,6219	0,7343335	0,4153013	516,8163	2,720101	0	584,1475	214,0041	0,3926196	0,4256489	516,3551	2,847128	0	6	576	215						Unbenannt-1.jpg	0
1489	73	565,9673	207,0314	0,734144	0,4155045	516,8163	2,694688	0	586,8566	211,3258	0,3923182	0,426284	516,3551	2,814454	0	6	576	209						Unbenannt-1.jpg	0
1509	74	577,1128	211,7056	0,7340015	0,4157054	516,8163	2,665384	0	591,786	220,0787	0,3921483	0,4265643	516,3551	2,809759	0	6	584	216						Unbenannt-1.jpg	0
1529	75	578,5769	205,7871	0,7340455	0,4154992	517,311	2,666364	0	592,8477	219,3806	0,3921461	0,426569	516,356	2,805069	0	6	586	213						Unbenannt-1.jpg	0
1549	76	561,646	212,8289	0,7341324	0,4150139	517,311	2,735278	0	584,3149	207,407	0,3922614	0,4262092	516,356	2,789361	0	6	573	210						Unbenannt-1.jpg	0
1569	77	567,8042	216,7932	0,7343074	0,4144406	517,311	2,703718	0	579,054	217,3359	0,3924376	0,4254648	516,356	2,816202	0	6	573	217						Unbenannt-1.jpg	0
1589	78	575,8038	202,2911	0,7346894	0,4138736	517,311	2,715322	0	592,0502	225,1861	0,392763	0,424846	516,356	2,815972	0	6	584	214						Unbenannt-1.jpg	0
1609	79	566,8635	216,3096	0,7349627	0,4134661	517,311	2,758026	0	576,6924	210,7966	0,3930499	0,424307	516,356	2,804594	0	6	572	214						Unbenannt-1.jpg	0
1629	80	568,3945	210,3854	0,7353212	0,4133872	517,5787	2,748404	0	579,0804	216,8941	0,3933493	0,4240905	516,5656	2,820322	0	6	574	214						Unbenannt-1.jpg	0
1648	81	563,7886	211,2485	0,7354463	0,4134814	517,5787	2,783407	0	593,149	212,7385	0,3935083	0,4241203	516,5656	2,723541	0	6	578	212						Unbenannt-1.jpg	0
1668	82	576,1216	213,3606	0,7354463	0,4134925	517,5787	2,683072	0	591,5178	211,1274	0,3935093	0,4242614	516,5656	2,820259	0	6	584	212						Unbenannt-1.jpg	0
1688	83	517,1972	187,3298	0,7356563	0,4131404	517,5787	2,727106	0	556,663	172,4098	0,3939959	0,4240544	516,5656	2,786678	0	7	537	180						Unbenannt-1.jpg	0
1708	84	371,1882	99,70725	0,7371591	0,4129218	517,5787	2,657359	0	404,6245	102,8122	0,3963304	0,4235815	516,5656	2,755731	0	7	388	101						Unbenannt-1.jpg	0
1728	85	348,3347	113,8433	0,7375851	0,4129041	510,1464	2,626854	0	381,0164	89,07232	0,3968136	0,423571	514,8231	2,789342	0	7	365	101						Unbenannt-1.jpg	0
1748	86	336,7473	116,4642	0,7373996	0,412805	510,1464	2,692303	0	358,1616	97,77686	0,3965349	0,4236794	514,8231	2,785925	0	7	347	107						Unbenannt-1.jpg	0
1768	87	334,7668	109,1389	0,7374685	0,412622	510,1464	2,654592	0	351,2716	98,8873	0,3964302	0,4236595	514,8231	2,751194	0	7	343	104						Unbenannt-1.jpg	0
1788	88	324,5522	112,9075	0,7375484	0,4121204	510,1464	2,740885	0	361,8997	98,44143	0,3965173	0,4235144	514,8231	2,765516	0	7	343	106						Unbenannt-1.jpg	0
1808	89	324,2356	112,7298	0,7377039	0,4118837	510,1464	2,672484	0	362,6097	94,73567	0,3966122	0,42338	514,8231	2,747283	0	7	343	104						Unbenannt-1.jpg	0
1828	90	323,9003	108,4079	0,7380209	0,4115592	511,1771	2,678717	0	363,7117	97,0732	0,3968573	0,4231897	514,3332	2,748248	0	7	344	103						Unbenannt-1.jpg	0
1848	91	326,3991	117,7529	0,7382598	0,4111789	511,1771	2,697853	0	365,6273	100,9762	0,3971177	0,4230875	514,3332	2,762551	0	7	346	109						Unbenannt-1.jpg	0
1868	92	324,2387	113,4718	0,7384461	0,41085	511,1771	2,707373	0	353,065	105,0884	0,3973458	0,4227201	514,3332	2,779987	0	7	339	109						Unbenannt-1.jpg	0
1888	93	334,7884	115,288	0,7387796	0,4101688	511,1771	2,651394	0	358,6352	108,2001	0,3976425	0,4222237	514,3332	2,797777	0	7	347	112						Unbenannt-1.jpg	0
1908	94	329,7551	109,2801	0,7390674	0,4097117	511,1771	2,73579	0	358,8826	102,9979	0,3980049	0,4215617	514,3332	2,745044	0	7	344	106						Unbenannt-1.jpg	0
1927	95	331,5353	111,5061	0,7396234	0,4091468	510,3972	2,725733	0	358,7056	103,3598	0,3984326	0,4207502	515,1522	2,760951	0	7	345	107						Unbenannt-1.jpg	0
1947	96	332,9971	111,1496	0,7401195	0,4088814	510,3972	2,75154	0	367,5502	101,8018	0,3991049	0,4199142	515,1522	2,754329	0	7	350	106						Unbenannt-1.jpg	0
1967	97	327,1993	118,4236	0,7408039	0,4084335	510,3972	2,730095	0	357,7458	94,01163	0,3997098	0,4192137	515,1522	2,764818	0	7	342	106						Unbenannt-1.jpg	0
1987	98	327,8147	118,6693	0,7415464	0,4082135	510,3972	2,822435	0	358,006	105,2108	0,400481	0,4183492	515,1522	2,752047	0	7	343	112						Unbenannt-1.jpg	0
2007	99	213,9739	120,8329	0,743409	0,4086396	510,3972	2,730043	0	259,8385	122,3698	0,4028713	0,4177979	515,1522	2,849909	0	8	237	122						Unbenannt-1.jpg	0
2027	100	207,4341	151,9218	0,7451155	0,4086768	503,0668	2,722872	0	246,9851	123,7855	0,4048275	0,4171192	514,9457	2,858828	0	8	227	138						Unbenannt-1.jpg	0
2047	101	141,3581	158,7222	0,7458393	0,4083378	503,0668	2,699533	0	180,8849	132,3009	0,4053847	0,4166456	514,9457	2,796644	0	8	161	146						Unbenannt-1.jpg	0
2067	102	146,0649	145,3213	0,7462456	0,4082501	503,0668	2,690314	0	179,5281	133,4803	0,4058508	0,4163634	514,9457	2,82605	0	8	163	139						Unbenannt-1.jpg	0
2087	103	150,9225	143,4039	0,7465569	0,4082946	503,0668	2,75636	0	182,317	129,9339	0,4060338	0,4163896	514,9457	2,78781	0	8	167	137						Unbenannt-1.jpg	0
2107	104	144,7044	150,7476	0,7464145	0,4086322	503,0668	2,712965	0	180,5078	127,7428	0,4059074	0,4167299	514,9457	2,794344	0	8	163	139						Unbenannt-1.jpg	0
2127	105	147,3148	143,1459	0,7462139	0,4090243	502,9589	2,725427	0	180,5754	127,3354	0,4055299	0,417206	514,8521	2,798809	0	8	164	135						Unbenannt-1.jpg	0
2147	106	151,0333	147,8025	0,7458461	0,4091196	502,9589	2,670389	0	185,7128	124,2355	0,405144	0,4176803	514,8521	2,870675	0	8	168	136						Unbenannt-1.jpg	0
2167	107	141,6759	149,8833	0,7455658	0,4090133	502,9589	2,740013	0	173,8957	123,8947	0,4047635	0,417824	514,8521	2,818135	0	8	158	137						Unbenannt-1.jpg	0
2187	108	139,0116	148,4919	0,7456163	0,4087711	502,9589	2,785135	0	173,3766	133,0331	0,4047296	0,4176848	514,8521	2,801092	0	9	156	141						Unbenannt-1.jpg	0
